customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST104081,Female,1,No,No,68,Yes,Fiber optic,Two year,Credit card,117.74,8181.37,No
CUST104082,Male,0,No,Yes,7,Yes,DSL,One year,Credit card,35.28,37.13,No
CUST104083,Male,0,Yes,Yes,14,Yes,Fiber optic,Two year,Electronic check,72.16,922.39,No
CUST104084,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Electronic check,66.82,4035.46,No
CUST104085,Female,0,No,Yes,10,Yes,DSL,Month-to-month,Mailed check,104.82,1141.68,No
CUST104086,Male,0,No,Yes,19,No,DSL,One year,Mailed check,59.67,1109.61,No
CUST104087,Male,0,No,No,54,No,Fiber optic,Month-to-month,Bank transfer,70.22,3978.58,Yes
CUST104088,Female,0,No,Yes,35,Yes,Fiber optic,Month-to-month,Bank transfer,24.37,953.32,No
CUST104089,Female,0,No,No,13,Yes,DSL,Month-to-month,Bank transfer,40.78,477.85,No
CUST104090,Female,0,Yes,No,57,Yes,No,Two year,Credit card,103.3,5780.79,No
CUST104091,Male,0,Yes,Yes,37,Yes,DSL,Two year,Electronic check,67.84,2650.01,No
CUST104092,Male,0,Yes,No,0,Yes,No,Month-to-month,Electronic check,43.09,,Yes
CUST104093,Male,1,Yes,Yes,64,Yes,DSL,Month-to-month,Bank transfer,56.89,3665.94,No
CUST104094,Female,0,No,No,0,Yes,Fiber optic,One year,Bank transfer,48.51,,No
CUST104095,Male,0,No,Yes,59,No,Fiber optic,Month-to-month,Mailed check,75.62,4479.63,Yes
CUST104096,Male,0,No,Yes,24,No,No,Month-to-month,Bank transfer,25.14,604.39,No
CUST104097,Female,0,No,No,9,Yes,No,Month-to-month,Electronic check,42.5,215.49,No
CUST104098,Female,1,No,Yes,49,No,No,Month-to-month,Mailed check,55.5,2819.23,No
CUST104099,Female,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,112.82,1059.34,Yes
CUST104100,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Credit card,82.33,2687.5,No
CUST104101,Female,0,Yes,No,32,Yes,Fiber optic,Two year,Bank transfer,70.43,2085.42,No
CUST104102,Male,0,Yes,No,71,Yes,DSL,Month-to-month,Credit card,39.08,2691.82,No
CUST104103,Female,0,Yes,Yes,25,Yes,No,Month-to-month,Bank transfer,75.79,2011.59,No
CUST104104,Male,0,No,Yes,41,No,Fiber optic,One year,Mailed check,112.9,4773.63,No
CUST104105,Male,0,No,No,49,Yes,DSL,Month-to-month,Credit card,76.63,3764.32,No
CUST104106,Female,0,No,No,60,Yes,Fiber optic,Two year,Credit card,36.48,2152.67,No
CUST104107,Female,0,No,No,40,Yes,Fiber optic,Month-to-month,Mailed check,119.71,4803.72,Yes
CUST104108,Female,1,No,Yes,56,Yes,Fiber optic,Two year,Credit card,69.89,3717.45,No
CUST104109,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,51.96,161.15,Yes
CUST104110,Female,1,Yes,Yes,69,Yes,DSL,Two year,Bank transfer,70.34,4791.42,No
CUST104111,Female,0,Yes,No,30,Yes,Fiber optic,One year,Mailed check,46.37,1365.69,No
CUST104112,Female,0,No,Yes,22,Yes,No,Two year,Mailed check,23.04,515.38,No
CUST104113,Female,0,No,No,53,Yes,DSL,One year,Mailed check,108.95,5802.1,No
CUST104114,Female,0,No,Yes,27,Yes,Fiber optic,One year,Mailed check,62.89,1742.68,No
CUST104115,Male,0,No,No,18,Yes,DSL,One year,Electronic check,95.29,1837.77,No
CUST104116,Male,0,Yes,No,47,Yes,DSL,One year,Credit card,117.13,5632.15,No
CUST104117,Male,0,No,Yes,1,Yes,Fiber optic,Two year,Bank transfer,83.26,80.23,No
CUST104118,Female,0,Yes,No,10,No,DSL,Month-to-month,Mailed check,89.16,965.1,No
CUST104119,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Electronic check,114.32,5002.77,Yes
CUST104120,Female,0,Yes,No,58,No,Fiber optic,Month-to-month,Electronic check,71.66,3982.48,Yes
CUST104121,Male,0,No,No,58,No,DSL,Month-to-month,Bank transfer,51.99,2971.63,No
CUST104122,Female,0,No,Yes,37,No,Fiber optic,Two year,Credit card,112.14,4058.55,No
CUST104123,Female,0,Yes,Yes,24,Yes,No,Month-to-month,Bank transfer,26.9,648.22,No
CUST104124,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Mailed check,41.46,954.76,No
CUST104125,Male,0,No,Yes,41,Yes,Fiber optic,One year,Credit card,54.13,2297.22,No
CUST104126,Female,0,Yes,Yes,35,Yes,No,Two year,Credit card,98.21,3519.34,No
CUST104127,Male,0,No,Yes,8,Yes,No,One year,Bank transfer,110.39,843.65,No
CUST104128,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,65.18,677.83,Yes
CUST104129,Male,0,Yes,Yes,9,No,DSL,Two year,Credit card,48.61,377.16,No
CUST104130,Male,0,No,No,58,Yes,DSL,Month-to-month,Bank transfer,55.32,3118.96,No
CUST104131,Male,0,No,Yes,4,Yes,DSL,One year,Credit card,85.65,400.23,No
CUST104132,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer,35.8,1090.71,Yes
CUST104133,Female,0,No,Yes,68,Yes,DSL,Month-to-month,Credit card,74.74,4952.27,No
CUST104134,Male,0,No,No,62,Yes,No,Two year,Mailed check,78.84,4916.83,No
CUST104135,Male,0,No,No,28,Yes,Fiber optic,One year,Electronic check,90.79,2548.86,No
CUST104136,Female,1,No,No,17,Yes,DSL,Month-to-month,Bank transfer,80.39,1396.34,No
CUST104137,Female,0,Yes,Yes,5,Yes,DSL,One year,Credit card,29.7,293.18,No
CUST104138,Male,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Electronic check,88.88,4624.16,No
CUST104139,Female,0,Yes,No,31,Yes,DSL,Month-to-month,Electronic check,22.17,623.03,No
CUST104140,Female,0,No,No,41,Yes,Fiber optic,One year,Electronic check,59.03,2355.28,No
CUST104141,Female,0,Yes,Yes,46,Yes,No,One year,Bank transfer,61.71,2742.52,No
CUST104142,Female,0,Yes,Yes,30,Yes,No,Two year,Bank transfer,31.66,873.24,No
CUST104143,Male,1,Yes,No,61,Yes,Fiber optic,Month-to-month,Mailed check,20.99,1155.35,Yes
CUST104144,Female,0,No,Yes,55,Yes,No,One year,Bank transfer,27.12,1503.47,No
CUST104145,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,64.63,578.69,Yes
CUST104146,Male,1,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Bank transfer,44.04,1113.84,Yes
CUST104147,Male,1,No,Yes,26,Yes,Fiber optic,Month-to-month,Electronic check,26.9,663.09,No
CUST104148,Female,0,No,Yes,56,Yes,DSL,Two year,Mailed check,45.64,2545.25,No
CUST104149,Female,1,No,Yes,26,Yes,DSL,Month-to-month,Electronic check,72.88,2070.2,No
CUST104150,Female,0,No,No,58,Yes,Fiber optic,Month-to-month,Mailed check,94.21,5578.62,Yes
CUST104151,Female,1,No,No,61,Yes,No,One year,Bank transfer,61.2,3579.27,No
CUST104152,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Credit card,81.31,1483.93,Yes
CUST104153,Male,0,Yes,No,2,Yes,Fiber optic,Two year,Bank transfer,79.68,-30.44,Yes
CUST104154,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,109.63,1604.23,Yes
CUST104155,Female,0,No,No,43,Yes,Fiber optic,One year,Electronic check,37.94,1664.65,No
CUST104156,Female,0,No,Yes,29,Yes,Fiber optic,Month-to-month,Electronic check,67.64,2068.87,Yes
CUST104157,Female,0,Yes,Yes,39,Yes,No,Month-to-month,Mailed check,83.18,3346.34,No
CUST104158,Female,0,No,No,64,Yes,Fiber optic,Two year,Electronic check,71.97,4637.87,No
CUST104159,Male,0,No,No,28,Yes,DSL,One year,Credit card,65.03,1727.57,No
CUST104160,Male,0,Yes,No,29,No,Fiber optic,Month-to-month,Credit card,117.35,3487.61,Yes
CUST104161,Female,0,No,Yes,31,Yes,DSL,Month-to-month,Bank transfer,114.2,3545.09,No
CUST104162,Male,0,No,Yes,9,No,Fiber optic,Month-to-month,Mailed check,81.15,749.32,Yes
CUST104163,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Mailed check,63.96,3393.25,Yes
CUST104164,Female,1,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Bank transfer,95.54,574.36,Yes
CUST104165,Male,0,Yes,No,50,Yes,DSL,Month-to-month,Electronic check,71.29,3771.92,No
CUST104166,Female,0,Yes,No,35,No,DSL,Month-to-month,Electronic check,119.56,4364.43,No
CUST104167,Female,0,Yes,No,54,Yes,DSL,Month-to-month,Bank transfer,88.59,4790.66,No
CUST104168,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Bank transfer,26.82,931.22,Yes
CUST104169,Female,0,No,Yes,35,Yes,DSL,Month-to-month,Bank transfer,60.19,2035.94,No
CUST104170,Female,0,No,Yes,55,Yes,Fiber optic,One year,Bank transfer,93.03,5135.67,No
CUST104171,Male,0,No,No,35,Yes,No,One year,Mailed check,104.24,3657.74,No
CUST104172,Female,0,No,Yes,60,Yes,DSL,Month-to-month,Mailed check,101.34,6011.53,No
CUST104173,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,Electronic check,117.72,7109.44,Yes
CUST104174,Female,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Mailed check,68.91,1629.94,Yes
CUST104175,Male,1,No,Yes,63,No,No,One year,Mailed check,34.01,2141.71,No
CUST104176,Male,0,No,No,59,Yes,No,One year,Mailed check,85.22,4856.72,No
CUST104177,Male,0,No,Yes,56,No,Fiber optic,Month-to-month,Bank transfer,27.07,1628.64,Yes
CUST104178,Female,0,No,No,69,Yes,Fiber optic,Two year,Mailed check,117.35,8047.4,No
CUST104179,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Electronic check,95.85,4858.3,Yes
CUST104180,Male,0,No,Yes,55,Yes,DSL,One year,Mailed check,118.21,6519.31,No
CUST104181,Male,0,No,No,62,Yes,DSL,Month-to-month,Bank transfer,57.73,3552.54,No
CUST104182,Male,1,No,No,67,Yes,DSL,Month-to-month,Mailed check,21.58,1559.8,No
CUST104183,Male,0,No,Yes,19,Yes,DSL,Month-to-month,Credit card,72.13,1342.04,Yes
CUST104184,Female,0,No,Yes,53,Yes,Fiber optic,One year,Electronic check,32.12,1644.03,No
CUST104185,Female,0,No,No,0,Yes,No,Month-to-month,Mailed check,87.96,,No
CUST104186,Female,0,Yes,Yes,9,Yes,No,One year,Electronic check,69.76,703.85,No
CUST104187,Female,0,No,Yes,22,Yes,DSL,One year,Bank transfer,95.34,2347.8,No
CUST104188,Female,0,Yes,No,50,No,DSL,Month-to-month,Electronic check,49.11,2265.95,No
CUST104189,Female,0,Yes,Yes,23,Yes,Fiber optic,One year,Credit card,102.92,2374.8,No
CUST104190,Female,0,No,Yes,12,Yes,DSL,Month-to-month,Credit card,85.08,1089.05,No
CUST104191,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,118.77,3234.57,No
CUST104192,Female,0,No,Yes,57,Yes,Fiber optic,One year,Bank transfer,37.86,2298.62,No
CUST104193,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Electronic check,25.12,986.59,No
CUST104194,Male,0,No,No,9,No,DSL,Month-to-month,Mailed check,105.1,957.74,Yes
CUST104195,Female,0,No,Yes,30,Yes,DSL,Month-to-month,Mailed check,53.85,1724.25,Yes
CUST104196,Male,0,No,No,13,Yes,DSL,Month-to-month,Electronic check,63.12,711.29,No
CUST104197,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Mailed check,112.57,3701.51,Yes
CUST104198,Male,0,Yes,Yes,16,Yes,No,Two year,Mailed check,64.07,1101.9,No
CUST104199,Male,0,No,No,20,No,DSL,Month-to-month,Bank transfer,49.8,1011.09,No
CUST104200,Female,0,Yes,Yes,66,Yes,DSL,Two year,Electronic check,25.95,1779.56,No
CUST104201,Female,0,No,No,57,Yes,Fiber optic,Two year,Mailed check,64.29,3744.48,No
CUST104202,Female,0,Yes,No,7,Yes,DSL,Month-to-month,Electronic check,85.5,545.61,Yes
CUST104203,Female,0,No,No,37,Yes,No,Month-to-month,Electronic check,46.92,1897.91,No
CUST104204,Female,0,Yes,Yes,25,Yes,DSL,One year,Mailed check,91.78,2210.45,No
CUST104205,Female,0,No,No,63,Yes,No,Month-to-month,Bank transfer,67.83,4408.99,No
CUST104206,Female,1,No,No,29,Yes,No,Month-to-month,Bank transfer,105.81,3103.64,No
CUST104207,Female,0,Yes,No,8,No,No,Month-to-month,Credit card,36.17,227.73,No
CUST104208,Female,0,Yes,Yes,31,Yes,DSL,Month-to-month,Electronic check,95.71,2880.76,No
CUST104209,Female,1,Yes,Yes,10,Yes,DSL,Month-to-month,Credit card,113.26,1160.69,No
CUST104210,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Bank transfer,94.14,3084.63,Yes
CUST104211,Female,0,Yes,No,17,Yes,Fiber optic,One year,Mailed check,60.59,1078.87,No
CUST104212,Male,0,No,No,18,Yes,Fiber optic,Two year,Mailed check,43.05,752.24,No
CUST104213,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Bank transfer,29.84,1589.01,Yes
CUST104214,Male,1,Yes,Yes,36,No,DSL,Month-to-month,Bank transfer,84.24,3083.82,No
CUST104215,Male,0,No,Yes,11,Yes,No,Month-to-month,Electronic check,34.29,370.91,No
CUST104216,Female,0,No,Yes,3,Yes,DSL,Month-to-month,Credit card,103.83,285.82,No
CUST104217,Male,0,Yes,No,42,Yes,DSL,One year,Credit card,116.07,4910.55,No
CUST104218,Female,0,No,Yes,26,No,DSL,One year,Bank transfer,33.58,836.42,No
CUST104219,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,Electronic check,57.61,2947.66,Yes
CUST104220,Male,0,Yes,No,4,Yes,DSL,One year,Mailed check,113.73,500.39,No
CUST104221,Female,0,Yes,No,5,Yes,Fiber optic,One year,Bank transfer,67.07,405.22,No
CUST104222,Male,0,No,Yes,55,Yes,DSL,Month-to-month,Credit card,73.54,4113.98,No
CUST104223,Male,0,Yes,No,67,No,DSL,One year,Electronic check,94.75,6323.3,No
CUST104224,Female,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Electronic check,41.05,1565.23,No
CUST104225,Female,0,Yes,No,14,Yes,DSL,One year,Electronic check,117.91,1634.6,No
CUST104226,Male,0,Yes,Yes,41,Yes,DSL,Month-to-month,Credit card,98.09,4045.45,No
CUST104227,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Electronic check,36.14,349.48,Yes
CUST104228,Female,1,Yes,Yes,72,Yes,Fiber optic,One year,Mailed check,31.11,2167.92,No
CUST104229,Female,0,No,No,10,Yes,DSL,One year,Credit card,113.5,1259.03,No
CUST104230,Male,0,Yes,Yes,65,Yes,No,One year,Bank transfer,88.5,5672.36,No
CUST104231,Male,0,Yes,No,26,Yes,No,Month-to-month,Electronic check,23.86,552.05,No
CUST104232,Female,1,No,No,57,Yes,Fiber optic,One year,Credit card,34.2,1904.65,No
CUST104233,Female,0,No,No,71,Yes,DSL,Month-to-month,Bank transfer,24.78,1729.99,No
CUST104234,Female,0,No,Yes,20,No,DSL,One year,Bank transfer,117.41,2289.87,No
CUST104235,Female,0,No,No,20,Yes,No,One year,Mailed check,69.79,1393.86,No
CUST104236,Female,1,Yes,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,66.21,4711.35,Yes
CUST104237,Male,0,No,No,0,Yes,DSL,Month-to-month,Mailed check,115.58,,No
CUST104238,Female,0,Yes,Yes,57,No,No,Two year,Credit card,70.46,3905.17,No
CUST104239,Male,1,No,No,12,Yes,Fiber optic,One year,Mailed check,71.78,933.32,No
CUST104240,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Credit card,118.41,8520.71,No
CUST104241,Male,0,No,Yes,5,Yes,DSL,Month-to-month,Credit card,31.14,255.94,No
CUST104242,Female,0,Yes,No,57,Yes,DSL,One year,Electronic check,118.58,6823.08,No
CUST104243,Male,1,Yes,Yes,16,Yes,No,One year,Mailed check,36.57,555.64,No
CUST104244,Female,0,No,No,72,No,Fiber optic,One year,Credit card,67.29,4888.43,No
CUST104245,Male,1,Yes,Yes,11,Yes,DSL,One year,Electronic check,53.76,665.8,No
CUST104246,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Mailed check,115.54,5812.23,Yes
CUST104247,Male,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Mailed check,68.55,4576.69,Yes
CUST104248,Male,1,Yes,No,72,Yes,DSL,Month-to-month,Bank transfer,22.3,1510.55,No
CUST104249,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,Electronic check,42.17,2207.97,Yes
CUST104250,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Bank transfer,63.08,2443.27,Yes
CUST104251,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Credit card,87.64,171.74,No
CUST104252,Male,0,No,No,7,Yes,DSL,Month-to-month,Mailed check,76.19,660.67,No
CUST104253,Female,0,No,Yes,9,Yes,DSL,Month-to-month,Credit card,104.99,1036.22,Yes
CUST104254,Female,0,No,Yes,46,Yes,Fiber optic,One year,Electronic check,102.84,4660.71,No
CUST104255,Female,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Mailed check,79.05,3155.39,Yes
CUST104256,Female,0,Yes,Yes,63,Yes,DSL,Month-to-month,Credit card,77.13,4923.29,No
CUST104257,Female,0,No,No,41,Yes,Fiber optic,One year,Mailed check,47.82,1843.2,No
CUST104258,Male,1,Yes,No,42,Yes,DSL,Month-to-month,Bank transfer,115.79,4948.03,No
CUST104259,Male,0,No,No,8,Yes,Fiber optic,One year,Electronic check,27.69,328.64,Yes
CUST104260,Male,0,Yes,No,13,Yes,DSL,Month-to-month,Electronic check,59.7,857.27,No
CUST104261,Female,0,No,No,3,No,Fiber optic,Two year,Electronic check,86.08,246.3,No
CUST104262,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,114.57,163.0,Yes
CUST104263,Male,0,No,Yes,0,Yes,Fiber optic,Month-to-month,Credit card,70.15,,Yes
CUST104264,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Credit card,109.59,6866.58,Yes
CUST104265,Male,1,No,No,45,Yes,DSL,Month-to-month,Electronic check,30.48,1131.86,No
CUST104266,Male,1,Yes,No,58,Yes,No,One year,Mailed check,73.16,4294.79,No
CUST104267,Female,0,Yes,Yes,6,Yes,Fiber optic,One year,Mailed check,51.61,249.99,No
CUST104268,Male,1,Yes,Yes,65,Yes,Fiber optic,One year,Mailed check,99.57,6490.06,No
CUST104269,Female,0,No,No,14,Yes,No,Month-to-month,Credit card,64.5,923.14,No
CUST104270,Female,0,Yes,Yes,71,No,DSL,Two year,Electronic check,67.53,4917.08,No
CUST104271,Female,1,Yes,Yes,46,Yes,DSL,Month-to-month,Credit card,26.48,1235.15,No
CUST104272,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Bank transfer,63.8,2541.39,Yes
CUST104273,Female,0,No,No,41,Yes,No,Month-to-month,Mailed check,28.08,1197.76,No
CUST104274,Male,0,Yes,No,50,Yes,DSL,One year,Bank transfer,49.96,2577.26,No
CUST104275,Male,0,No,Yes,34,Yes,Fiber optic,Two year,Electronic check,32.69,1054.81,No
CUST104276,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Electronic check,53.45,2168.37,Yes
CUST104277,Female,0,No,No,56,Yes,No,Two year,Credit card,42.74,2160.21,No
CUST104278,Male,1,No,Yes,37,Yes,DSL,One year,Electronic check,48.52,1732.04,No
CUST104279,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Electronic check,34.84,2575.85,No
CUST104280,Female,0,No,Yes,7,Yes,DSL,One year,Credit card,63.96,315.07,No
CUST104281,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Credit card,69.76,4203.43,Yes
CUST104282,Female,0,Yes,No,3,Yes,No,Two year,Credit card,103.66,376.04,No
CUST104283,Female,0,No,No,47,Yes,Fiber optic,One year,Credit card,73.88,3411.04,No
CUST104284,Male,0,No,No,51,Yes,No,Month-to-month,Electronic check,42.88,2312.33,No
CUST104285,Female,1,No,No,37,Yes,Fiber optic,Two year,Bank transfer,93.59,3470.32,No
CUST104286,Female,1,No,Yes,4,Yes,Fiber optic,Month-to-month,Credit card,49.72,351.0,Yes
CUST104287,Male,0,Yes,Yes,69,No,DSL,Two year,Electronic check,95.64,6769.31,No
CUST104288,Male,1,No,Yes,23,Yes,DSL,Month-to-month,Electronic check,58.72,1478.12,No
CUST104289,Female,0,No,Yes,16,Yes,DSL,One year,Electronic check,71.37,1090.89,No
CUST104290,Male,0,Yes,Yes,25,Yes,DSL,One year,Electronic check,70.38,1647.53,No
CUST104291,Female,0,Yes,Yes,2,Yes,DSL,One year,Electronic check,115.56,358.26,No
CUST104292,Female,0,No,No,1,Yes,DSL,Month-to-month,Credit card,35.37,33.86,Yes
CUST104293,Male,0,Yes,No,1,Yes,Fiber optic,Two year,Credit card,113.86,133.91,Yes
CUST104294,Male,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Mailed check,76.2,1715.05,Yes
CUST104295,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Mailed check,119.37,8243.73,No
CUST104296,Female,1,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Credit card,77.31,290.78,Yes
CUST104297,Female,0,Yes,Yes,37,Yes,Fiber optic,One year,Credit card,85.64,3119.35,No
CUST104298,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,Credit card,94.96,6631.5,Yes
CUST104299,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Bank transfer,102.18,7395.59,Yes
CUST104300,Female,0,Yes,Yes,51,Yes,Fiber optic,Two year,Credit card,67.76,3543.92,No
CUST104301,Female,0,Yes,No,30,Yes,No,Two year,Electronic check,87.86,2593.28,No
CUST104302,Female,0,No,Yes,25,Yes,DSL,Month-to-month,Bank transfer,81.49,1966.28,No
CUST104303,Female,0,No,Yes,35,Yes,DSL,Month-to-month,Bank transfer,60.71,2125.0,No
CUST104304,Male,0,No,Yes,25,Yes,DSL,Month-to-month,Electronic check,102.08,2493.91,No
CUST104305,Female,0,No,Yes,27,Yes,Fiber optic,Two year,Electronic check,39.24,996.56,No
CUST104306,Female,0,No,Yes,4,Yes,DSL,Two year,Mailed check,36.71,76.69,No
CUST104307,Female,0,Yes,No,17,Yes,Fiber optic,Two year,Electronic check,93.64,1655.21,No
CUST104308,Female,0,Yes,Yes,14,Yes,DSL,One year,Credit card,83.75,1367.82,No
CUST104309,Male,0,No,No,56,Yes,Fiber optic,Month-to-month,Credit card,51.77,2978.4,Yes
CUST104310,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,83.51,404.13,Yes
CUST104311,Male,0,Yes,No,36,Yes,DSL,Month-to-month,Bank transfer,97.06,3561.78,No
CUST104312,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Bank transfer,41.7,784.39,Yes
CUST104313,Female,0,Yes,No,51,Yes,No,Two year,Mailed check,78.14,4054.42,No
CUST104314,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Credit card,102.47,1254.31,Yes
CUST104315,Male,0,Yes,Yes,16,Yes,DSL,Two year,Mailed check,61.12,1015.27,No
CUST104316,Male,0,No,No,50,Yes,No,Two year,Credit card,77.17,3931.85,No
CUST104317,Female,1,Yes,No,44,Yes,DSL,Two year,Credit card,27.85,1306.74,No
CUST104318,Female,1,No,No,62,Yes,Fiber optic,One year,Electronic check,103.05,6454.23,No
CUST104319,Male,0,No,No,27,Yes,DSL,Month-to-month,Mailed check,99.61,2564.89,No
CUST104320,Male,0,Yes,No,58,Yes,No,Month-to-month,Mailed check,65.63,3742.34,No
CUST104321,Male,0,Yes,No,20,Yes,DSL,One year,Credit card,31.92,755.98,No
CUST104322,Female,1,No,Yes,41,Yes,DSL,Month-to-month,Credit card,86.04,3564.57,No
CUST104323,Female,1,No,Yes,68,Yes,No,Month-to-month,Electronic check,77.3,5287.97,No
CUST104324,Female,0,Yes,Yes,16,Yes,Fiber optic,One year,Credit card,111.95,1738.17,No
CUST104325,Male,0,Yes,No,67,Yes,Fiber optic,Two year,Credit card,47.98,3104.42,No
CUST104326,Male,0,Yes,No,6,Yes,DSL,Two year,Bank transfer,23.23,66.3,No
CUST104327,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,Mailed check,45.47,1634.35,Yes
CUST104328,Male,0,No,Yes,39,Yes,No,Two year,Electronic check,62.79,2503.86,No
CUST104329,Female,0,Yes,No,42,Yes,Fiber optic,One year,Electronic check,35.54,1199.46,No
CUST104330,Male,1,No,Yes,72,Yes,Fiber optic,One year,Credit card,117.97,8421.06,No
CUST104331,Male,0,No,No,50,No,No,Month-to-month,Mailed check,42.24,2309.33,No
CUST104332,Male,0,Yes,No,72,Yes,Fiber optic,One year,Bank transfer,87.79,6299.45,No
CUST104333,Male,1,No,No,22,Yes,DSL,One year,Electronic check,65.41,1361.74,No
CUST104334,Female,1,Yes,Yes,31,Yes,DSL,One year,Credit card,75.51,2564.25,No
CUST104335,Male,0,Yes,No,30,Yes,DSL,Month-to-month,Mailed check,113.27,3357.72,No
CUST104336,Female,0,No,Yes,16,Yes,Fiber optic,Two year,Bank transfer,73.16,1369.38,No
CUST104337,Female,0,No,No,57,Yes,No,Two year,Mailed check,50.52,2851.82,No
CUST104338,Female,0,Yes,No,34,Yes,Fiber optic,Two year,Electronic check,42.08,1522.0,No
CUST104339,Male,1,Yes,No,29,Yes,No,Month-to-month,Credit card,109.2,3396.07,No
CUST104340,Female,1,Yes,No,63,Yes,Fiber optic,Month-to-month,Credit card,118.67,7491.14,Yes
CUST104341,Female,0,No,Yes,52,No,No,Month-to-month,Electronic check,45.18,2315.12,No
CUST104342,Female,0,Yes,No,50,Yes,No,One year,Electronic check,92.19,4681.01,No
CUST104343,Male,0,Yes,Yes,36,Yes,Fiber optic,Two year,Mailed check,70.58,2441.98,No
CUST104344,Male,1,Yes,No,5,No,No,Month-to-month,Electronic check,89.86,575.45,No
CUST104345,Female,0,Yes,No,33,Yes,Fiber optic,Two year,Mailed check,116.42,3777.71,No
CUST104346,Male,0,No,No,55,Yes,Fiber optic,One year,Credit card,47.61,2464.35,No
CUST104347,Female,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer,93.99,2245.98,No
CUST104348,Female,0,Yes,No,12,No,Fiber optic,Month-to-month,Credit card,63.79,721.89,Yes
CUST104349,Male,0,No,Yes,62,Yes,DSL,Month-to-month,Credit card,85.25,5040.0,No
CUST104350,Female,0,No,Yes,65,Yes,Fiber optic,One year,Bank transfer,60.67,3945.1,No
CUST104351,Male,1,No,No,4,No,DSL,Month-to-month,Bank transfer,90.83,254.56,Yes
CUST104352,Male,1,Yes,Yes,10,Yes,DSL,One year,Bank transfer,53.75,492.72,No
CUST104353,Female,0,No,No,43,Yes,Fiber optic,One year,Credit card,68.84,2851.11,No
CUST104354,Male,0,No,Yes,68,Yes,No,Month-to-month,Electronic check,90.88,6246.19,No
CUST104355,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Credit card,24.27,23.05,Yes
CUST104356,Female,0,Yes,Yes,39,Yes,DSL,One year,Electronic check,52.81,1914.24,No
CUST104357,Female,0,No,Yes,36,Yes,Fiber optic,Month-to-month,Mailed check,74.62,2827.79,Yes
CUST104358,Male,1,No,No,48,Yes,No,Two year,Credit card,27.41,1347.12,No
